,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,data_frame,cv_train_size,cv_test_size,lag_time,scoring_method,features_to_use
2,0.001106572151184082,0.00010855808467103364,0.0006318092346191406,3.769773968783164e-05,4,{'model__n_neighbors': 4},-7.142478179931641,-6.374044036865234,-14.548448181152343,-1.1252159118652343,-1.5506492614746095,-4.253531646728516,-1.8058692932128906,-4.007544708251953,-14.647505187988282,-12.51995620727539,-6.797524261474609,5.036078446253637,1,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010570526123046876,0.00011037308407374721,0.0006676673889160156,5.51496961067846e-05,5,{'model__n_neighbors': 5},-7.255215454101562,-6.5682861328125,-14.331404418945317,-1.1946801757812522,-1.7100878906249988,-4.010506591796878,-2.039495239257809,-4.039075927734371,-15.540872192382801,-11.793351135253914,-6.84829751586914,5.036757261253967,2,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012218236923217773,9.069356569448304e-05,0.0006502866744995117,3.5980397015017796e-05,2,{'model__n_neighbors': 2},-3.9879226684570312,-4.8009765625,-3.4492263793945312,-2.086231994628906,-1.3861846923828125,-6.620700073242188,-3.1821334838867186,-4.831794738769531,-5.698828125,-7.081327819824219,-4.312532653808594,1.7627333284290392,4,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012015342712402345,8.614510327417266e-05,0.000664520263671875,4.2743577535721646e-05,3,{'model__n_neighbors': 3},-3.765157063802087,-4.417586263020832,-2.9306610107421873,-2.50333251953125,-1.2676381429036496,-5.843447875976568,-2.1253885904947993,-5.01156005859375,-7.2726816813150945,-6.278844706217444,-4.141629791259765,1.8632643557928104,3,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001145005226135254,0.00014641922419885602,0.000632333755493164,3.87015561000041e-05,4,{'model__n_neighbors': 4},-4.1797935485839846,-4.144090270996093,-3.591020202636719,-1.81334228515625,-1.644970703125,-4.763861846923828,-2.1889495849609375,-4.504048156738281,-8.582515716552734,-5.714227294921875,-4.112681961059571,1.9615425942589342,2,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010759353637695313,0.0001371145559339732,0.0005983829498291016,4.940258484924778e-05,5,{'model__n_neighbors': 5},-3.45052490234375,-4.8953729248046844,-3.8262109374999964,-1.2554071044921897,-1.0118444824218726,-3.981915283203125,-2.1182348632812533,-4.263104248046881,-9.319949340820319,-5.404060363769526,-3.952662445068359,2.268415983456143,1,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012243032455444337,0.0001092271181810673,0.000691676139831543,8.900369932544834e-05,2,{'model__n_neighbors': 2},-4.150531005859375,-4.298281860351563,-3.296533203125,-3.4099212646484376,-1.8647933959960938,-5.210794067382812,-4.454998779296875,-5.121797180175781,-11.246707153320312,-10.907035827636719,-5.396139373779297,2.9862205109173594,4,finbert_summary_sentiment_df,20,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012127161026000977,9.788017716155193e-05,0.0006826877593994141,3.783849323949412e-05,3,{'model__n_neighbors': 3},-3.9852722167968695,-4.006440226236981,-3.4052724202473996,-2.3587849934895813,-1.645527140299481,-5.4673258463541625,-3.4481831868489623,-4.616272989908862,-11.359930419921875,-12.723885599772126,-5.30168950398763,3.5321272323024457,3,finbert_summary_sentiment_df,20,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001135849952697754,0.00012056587096900606,0.0006404876708984375,3.687206340847016e-05,4,{'model__n_neighbors': 4},-4.096492004394531,-4.1743324279785154,-3.993580627441406,-1.9860877990722656,-1.3244361877441406,-5.171943664550781,-3.5143592834472654,-3.7760475158691404,-10.530630493164063,-13.432186126708984,-5.200009613037109,3.607335864652939,1,finbert_summary_sentiment_df,20,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011461734771728515,0.00011858592126063507,0.0006314754486083984,4.4192052560230995e-05,5,{'model__n_neighbors': 5},-4.553885498046872,-4.5848266601562555,-3.775444335937499,-1.83116455078125,-1.2567742919921898,-5.055081787109378,-3.6143682861328217,-4.025930786132813,-10.078738403320324,-13.891729431152351,-5.266794403076175,3.64610263191914,2,finbert_summary_sentiment_df,20,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012445688247680665,0.00010825151084812161,0.0006580352783203125,2.85368216044413e-05,2,{'model__n_neighbors': 2},-6.512356567382812,-7.115206909179688,-13.157826232910157,-2.6070541381835937,-1.2002548217773437,-2.8053054809570312,-1.60543212890625,-3.609938049316406,-6.090608215332031,-13.696868896484375,-5.840085144042969,4.260460966827448,1,finbert_summary_sentiment_df,20,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001161646842956543,9.94271252192028e-05,0.0006536245346069336,7.072455176383438e-05,3,{'model__n_neighbors': 3},-6.28760986328125,-7.4840576171875,-13.967574055989592,-1.416554768880212,-3.3113260904947937,-2.7739898681640627,-1.3700907389322936,-3.3145792643229184,-6.428717041015625,-12.6556889851888,-5.901018829345705,4.212398692811601,2,finbert_summary_sentiment_df,20,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011430978775024414,0.00010486565500420702,0.0006465911865234375,4.008482157797962e-05,4,{'model__n_neighbors': 4},-6.492527770996094,-7.220313262939453,-14.796331024169922,-1.6626258850097657,-2.7357421875,-3.089875030517578,-1.3177078247070313,-3.6431556701660157,-6.443093109130859,-11.663920593261718,-5.906529235839844,4.203709594299173,3,finbert_summary_sentiment_df,20,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011185169219970702,0.00014101197072613537,0.0006151914596557618,4.98940138965406e-05,5,{'model__n_neighbors': 5},-6.9831390380859375,-7.1810510253906275,-14.894989013671875,-1.5531188964843807,-2.390238647460933,-3.405576782226558,-1.489043579101559,-3.702349853515625,-6.975643310546872,-11.559587097167968,-6.013473724365234,4.224990307976484,4,finbert_summary_sentiment_df,20,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012202262878417969,0.00010764608087461779,0.0006572484970092773,2.732219703767682e-05,2,{'model__n_neighbors': 2},-4.214979553222657,-7.002168273925781,-3.984661865234375,-0.8015945434570313,-0.69339599609375,-3.108839416503906,-3.5734375,-4.698713684082032,-5.698828125,-4.367982482910156,-3.814460144042969,1.8537635934385512,1,finbert_tone_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001184368133544922,7.716848888642218e-05,0.0006506919860839843,2.5427271600976934e-05,3,{'model__n_neighbors': 3},-4.373971557617187,-5.617998250325525,-3.3828023274739563,-1.174024454752606,-0.7115671793619811,-3.7828084309895815,-3.634351603190106,-4.752010091145832,-7.426955159505201,-5.243298848470056,-4.009978790283203,1.896677153955185,2,finbert_tone_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011399030685424806,9.276679411370462e-05,0.0006662607192993164,6.603327411904467e-05,4,{'model__n_neighbors': 4},-4.203081512451172,-5.31756591796875,-3.266790771484375,-1.3436309814453125,-0.9101768493652344,-4.238288116455078,-3.022229766845703,-3.800883483886719,-8.758307647705077,-5.549859619140625,-4.041081466674805,2.1212558584266477,3,finbert_tone_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001056981086730957,9.448537915571663e-05,0.0005928754806518554,4.4085787279707506e-05,5,{'model__n_neighbors': 5},-3.769402465820309,-5.420883789062498,-3.4894879150390636,-1.4254766845703102,-1.604308471679684,-3.797036743164057,-2.226300659179691,-3.984614868164067,-9.460980224609381,-5.813647155761714,-4.099213897705077,2.2561215378602886,4,finbert_tone_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001293325424194336,6.40866479697834e-05,0.0006736993789672851,2.267410827306954e-05,2,{'model__n_neighbors': 2},-5.543630981445313,-3.9770233154296877,-2.910833740234375,-0.9999053955078125,-1.394464111328125,-5.016249084472657,-4.374339294433594,-5.288655090332031,-12.4126953125,-10.555451965332031,-5.247324829101563,3.469606854213797,4,finbert_tone_summary_sentiment_df,20,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011929512023925782,7.854734011241187e-05,0.0006591320037841797,2.7248688241759984e-05,3,{'model__n_neighbors': 3},-4.455921427408856,-4.730257161458331,-3.246630859375,-1.6473134358723995,-1.4583760579427065,-3.568932088216144,-4.275686645507818,-4.262704467773437,-11.359930419921875,-12.409380594889319,-5.141513315836589,3.542460428087833,1,finbert_tone_summary_sentiment_df,20,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011077165603637696,0.00011269854569585791,0.0006324529647827148,3.0698472943189734e-05,4,{'model__n_neighbors': 4},-4.213988494873047,-4.154012298583984,-3.1369003295898437,-1.8631927490234375,-1.772882080078125,-4.421648406982422,-3.349781799316406,-4.795044708251953,-10.530630493164063,-13.66359634399414,-5.190167770385742,3.652976242177882,3,finbert_tone_summary_sentiment_df,20,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010898828506469727,0.00011035329812959553,0.0006107330322265625,3.653163961646168e-05,5,{'model__n_neighbors': 5},-4.406346435546868,-4.609812622070313,-3.260246582031249,-2.289252929687501,-0.9680627441406273,-3.924006958007811,-3.1029156494140637,-4.766442871093744,-10.417608642578136,-14.134858703613286,-5.18795541381836,3.799870707926904,2,finbert_tone_summary_sentiment_df,20,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012375593185424804,7.407171056718993e-05,0.000682377815246582,4.624318107660578e-05,2,{'model__n_neighbors': 2},-6.519296264648437,-7.309550476074219,-13.157826232910157,-2.274617004394531,-2.2544601440429686,-4.873635864257812,-2.0121383666992188,-4.36448974609375,-6.743035888671875,-13.041534423828125,-6.2550584411621095,3.87889167636725,4,finbert_tone_summary_sentiment_df,20,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011992931365966796,0.00011357690571020864,0.0006578445434570312,2.7862717653036737e-05,3,{'model__n_neighbors': 3},-6.514340209960937,-6.940704345703125,-13.967574055989592,-1.3828999837239564,-2.220473225911462,-5.577291870117193,-1.5814809163411438,-3.978125,-6.981329345703125,-11.889067077636724,-6.103328603108727,3.9945145380937666,2,finbert_tone_summary_sentiment_df,20,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011444807052612305,0.00011234601452265994,0.0006555795669555664,5.989984368076187e-05,4,{'model__n_neighbors': 4},-6.662575531005859,-6.727525329589843,-14.33725357055664,-1.3757949829101563,-2.423694610595703,-4.775970458984375,-1.289148712158203,-3.6297676086425783,-7.355796051025391,-11.820431518554688,-6.039795837402345,4.118973992240033,1,finbert_tone_summary_sentiment_df,20,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010519742965698243,0.00011661403672562596,0.0005996227264404297,4.569060517307727e-05,5,{'model__n_neighbors': 5},-6.9831390380859375,-7.0097143554687475,-14.50313842773437,-1.3798980712890625,-2.4525476074218773,-4.5457556152343725,-1.0222326660156227,-3.8145910644531282,-8.00405944824218,-11.83711639404297,-6.155219268798827,4.215868443291961,3,finbert_tone_summary_sentiment_df,20,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012152910232543946,0.00011227540988686507,0.0006376504898071289,4.0848729055656285e-05,2,{'model__n_neighbors': 2},-3.808451843261719,-5.509921264648438,-3.507304382324219,-3.3004119873046873,-1.1133316040039063,-4.204318237304688,-3.22086181640625,-5.977912902832031,-5.650163269042968,-4.630177307128906,-4.092285461425781,1.3775891114859156,1,finbert_whole_article_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012789011001586915,9.761955190558252e-05,0.0007229328155517578,9.620831041570192e-05,3,{'model__n_neighbors': 3},-4.653565470377606,-5.225352986653644,-3.288177490234375,-2.9051737467447993,-0.7787913004557311,-4.227890014648432,-3.8548370361328126,-5.716708374023438,-8.438669840494782,-4.615610249837237,-4.370477650960286,1.8904624270935915,4,finbert_whole_article_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001129913330078125,0.00013120834450788135,0.0006525039672851563,4.897779199025473e-05,4,{'model__n_neighbors': 4},-4.240760040283203,-5.418205261230469,-3.3535491943359377,-2.717784118652344,-1.6373008728027343,-4.031500244140625,-2.6671661376953124,-5.658111572265625,-8.934099578857422,-4.758296966552734,-4.341677398681641,1.949186645449717,3,finbert_whole_article_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011283397674560548,0.00013947980823084466,0.0006412982940673829,6.0481845448833615e-05,5,{'model__n_neighbors': 5},-4.420241088867186,-5.476409912109375,-3.741336059570318,-1.9446343994140591,-1.6496051025390615,-3.5867156982421875,-3.0391107177734398,-5.33254882812501,-8.191304931640621,-4.636535339355464,-4.201844207763672,1.8057348004008975,2,finbert_whole_article_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012334585189819336,0.00010697272017539788,0.0006471872329711914,2.447486036990074e-05,2,{'model__n_neighbors': 2},-4.67901611328125,-4.393466186523438,-3.700083923339844,-3.3004119873046873,-1.2079315185546875,-4.769091796875,-5.716331481933594,-5.089021301269531,-11.829701232910157,-10.324041748046875,-5.500909729003906,3.041127859720202,4,finbert_whole_article_sentiment_df,20,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012917280197143554,0.00011690552775067174,0.0006943464279174805,5.0190372768786615e-05,3,{'model__n_neighbors': 3},-4.316449991861981,-4.600696818033856,-3.5044240315755246,-2.646663411458337,-1.7879496256510437,-3.3428558349609316,-5.165573120117182,-5.4723866780599,-11.359930419921875,-12.723885599772126,-5.492081553141276,3.4554487899408834,3,finbert_whole_article_sentiment_df,20,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001427912712097168,0.0002453253601739228,0.0017078876495361327,0.0013388598930655492,4,{'model__n_neighbors': 4},-4.365695190429688,-4.772728729248047,-3.631175231933594,-2.717784118652344,-2.0624771118164062,-3.2702850341796874,-2.8695831298828125,-6.012673187255859,-10.530630493164063,-13.596556854248046,-5.382958908081055,3.5741210269155936,2,finbert_whole_article_sentiment_df,20,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0017109155654907227,0.000412079991211852,0.0009045124053955079,0.0002854036065043628,5,{'model__n_neighbors': 5},-4.430540771484374,-4.755767211914059,-3.1023937988281203,-2.0794824218749968,-1.9988964843750012,-3.5173217773437444,-3.0242565917968762,-5.5717041015625055,-11.095349121093761,-13.221534729003906,-5.279724700927734,3.631997872107898,1,finbert_whole_article_sentiment_df,20,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001461172103881836,0.0001592786790378229,0.0007373809814453125,7.642301430374829e-05,2,{'model__n_neighbors': 2},-6.512356567382812,-8.246548461914063,-13.772575378417969,-2.1588790893554686,-2.8254791259765626,-3.2388839721679688,-2.4803146362304687,-3.2025405883789064,-7.1406402587890625,-14.256016540527344,-6.383423461914063,4.317229083933129,4,finbert_whole_article_sentiment_df,20,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0015568494796752929,0.00019821858702574172,0.0008957624435424804,0.00014923058442557318,3,{'model__n_neighbors': 3},-6.456831868489587,-7.2897226969401006,-13.967574055989592,-2.10401611328125,-2.3627644856770815,-2.1055653889973938,-2.0312957763671875,-3.316041056315106,-7.455282592773438,-13.06250050862631,-6.015159454345704,4.288097730871235,3,finbert_whole_article_sentiment_df,20,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
