,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,param_model__p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,data_frame,cv_train_size,cv_test_size,lag_time,scoring_method,features_to_use
3,0.0010442495346069335,0.00012028090662520997,0.0006246805191040039,4.339918273992065e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-5.023086547851557,-5.307447509765626,-5.091794433593753,-9.508779907226568,-7.557815551757824,-2.4708496093749943,-5.386663818359375,-4.459751586914064,-16.550250244140624,-21.4485870361328,-8.280502624511717,5.745957711944183,3,finbert_whole_article_sentiment_df,5,5,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001185441017150879,7.979784361851884e-05,0.0007346391677856446,8.470217573297486e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-5.293890380859375,-10.887153625488281,-25.821636962890626,-20.36700439453125,-17.252232360839844,-11.814041137695312,-11.81375732421875,-14.849508666992188,-20.591706848144533,-18.12756805419922,-15.681849975585939,5.646538585661019,1,finbert_whole_article_sentiment_df,5,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012308597564697266,6.689986244462702e-05,0.000736403465270996,3.5492359372244547e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-5.675105794270843,-12.529488118489581,-26.113811238606775,-21.323822021484375,-17.315024820963533,-12.909683227539062,-11.589010620117188,-15.291071573893225,-20.786710611979156,-19.315095011393232,-16.284882303873694,5.600087327616367,2,finbert_whole_article_sentiment_df,5,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0010856151580810546,0.00012180656572944465,0.0007004737854003906,0.00016005595207643685,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-5.497369384765625,-12.28722915649414,-26.043247985839844,-21.98864288330078,-18.455947875976562,-15.6016845703125,-12.00710678100586,-15.914414978027343,-20.613524627685546,-20.191439056396483,-16.860060729980468,5.607291443573704,3,finbert_whole_article_sentiment_df,5,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011262178421020507,0.00013783852355313584,0.0006522417068481445,4.149607390986922e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-5.255273437499989,-12.443673706054682,-25.831558227539055,-22.327249145507807,-19.453427124023438,-15.945742797851551,-12.3432373046875,-15.263970947265625,-20.47074584960937,-20.53202819824218,-16.986690673828118,5.669428918746685,4,finbert_whole_article_sentiment_df,5,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011782407760620116,0.00013665188971992187,0.0007268905639648438,9.892289965442978e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-8.601519775390624,-7.99271240234375,-8.34891357421875,-2.4457244873046875,-12.856642150878907,-4.103799438476562,-6.927384948730468,-5.4376220703125,-9.013047790527343,-10.590208435058594,-7.631757507324219,2.9016659358264443,4,finbert_tone_article_sentiment_df,5,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011387109756469727,9.381808652887425e-05,0.0006950855255126953,6.357432194102977e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-8.207220458984375,-7.634110514322913,-8.169114176432293,-2.770335896809894,-12.257754516601562,-4.216359456380218,-6.697301228841155,-5.1539072672525945,-9.012718709309905,-10.358138020833332,-7.447696024576826,2.7079973446582377,3,finbert_tone_article_sentiment_df,5,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0010811805725097657,0.00011378946254122604,0.0006524562835693359,3.619696591029191e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-8.4151123046875,-7.703186798095703,-8.453020477294922,-2.1605453491210938,-10.269915008544922,-3.751220703125,-6.567361450195312,-5.088034057617188,-9.813552856445312,-11.623609161376953,-7.384555816650391,2.8448781149242532,2,finbert_tone_article_sentiment_df,5,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.00105438232421875,0.00010209245025697724,0.000666952133178711,5.0475212178312965e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-8.406188964843755,-7.695451049804694,-8.628524780273432,-1.0974456787109375,-9.955575561523442,-3.5734405517578125,-6.628442382812489,-5.0373779296875,-10.146267700195306,-12.613308715820319,-7.37820233154297,3.231064873904377,1,finbert_tone_article_sentiment_df,5,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011839628219604491,8.564136406792644e-05,0.0007027149200439453,5.160175656701164e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-5.143077087402344,-9.089347839355469,-3.3104232788085937,-1.7439987182617187,-3.233509826660156,-8.5989013671875,-6.900572204589844,-9.450051879882812,-13.805108642578125,-13.80809326171875,-7.508308410644531,4.0234748657727515,4,finbert_tone_article_sentiment_df,5,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011038064956665039,7.15378154769058e-05,0.000676417350769043,3.124692649891314e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-5.273622639973956,-8.976643880208332,-3.7985860188802065,-1.3652913411458314,-2.2786417643229187,-8.421450805664062,-6.930368041992193,-9.746353149414057,-12.905958048502594,-13.686595662434906,-7.338351135253906,3.989882583444431,3,finbert_tone_article_sentiment_df,5,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0010302066802978516,7.041280120706802e-05,0.0006432056427001954,2.9701213986096548e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-4.570458984375,-9.190484619140625,-4.060515594482422,-1.0476722717285156,-2.3850051879882814,-7.569969940185547,-6.5817626953125,-9.252909851074218,-12.861103057861328,-14.117965698242188,-7.163784790039062,4.079153645277149,2,finbert_tone_article_sentiment_df,5,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010600090026855469,0.00011846543932245015,0.0006489276885986329,7.147435897849449e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-4.8842803955078065,-9.000705566406253,-4.2839038085937435,-1.148609008789066,-1.5768310546875,-6.157675170898443,-6.403982543945313,-8.835278320312488,-12.976809692382812,-14.820144653320307,-7.008822021484375,4.25223401668483,1,finbert_tone_article_sentiment_df,5,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012529850006103515,8.547611643437488e-05,0.0007342815399169922,8.876024951256906e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-2.753468322753906,-5.930329895019531,-2.4485244750976562,-7.682374572753906,-1.385546875,-2.3228225708007812,-5.821987915039062,-9.107408142089843,-17.07365264892578,-17.769859313964844,-7.229597473144532,5.626072710287561,3,finbert_tone_article_sentiment_df,5,5,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011224985122680665,7.514002374894849e-05,0.0006859302520751953,2.3128322655301826e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-2.3175262451171816,-7.1092681884765625,-2.6251688639322937,-7.1079528808593695,-1.55660400390625,-2.3066650390624943,-5.5525054931640625,-8.975646972656255,-17.27924296061198,-17.579835001627593,-7.241041564941403,5.619247367523232,4,finbert_tone_article_sentiment_df,5,5,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001110076904296875,9.777144486846932e-05,0.0007460355758666992,0.00014770208777957708,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-2.195240020751953,-6.518312072753906,-2.989655303955078,-7.346248626708984,-1.7420196533203125,-2.2702713012695312,-4.739427947998047,-8.726524353027344,-17.034426116943358,-17.713254547119142,-7.127537994384765,5.594006871029317,2,finbert_tone_article_sentiment_df,5,5,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011565685272216797,0.00021973515636969774,0.0006469488143920898,5.407617723802974e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-1.9858349609375012,-6.8875604248046844,-2.978649291992184,-7.333355712890636,-1.5938854980468762,-2.556121826171875,-3.3271331787109433,-8.610818481445312,-16.7747100830078,-17.65068664550781,-6.969875610351562,5.616660073241214,1,finbert_tone_article_sentiment_df,5,5,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012382268905639648,9.934632128529834e-05,0.0008203506469726563,0.00019451346717075095,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-4.529298400878906,-5.211465454101562,-5.424356079101562,-9.418548583984375,-6.216281127929688,-2.3930068969726563,-3.9806808471679687,-5.125770568847656,-17.181910705566406,-21.159565734863282,-8.064088439941406,5.873198816635089,1,finbert_tone_article_sentiment_df,5,5,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001185131072998047,0.00010352681592274077,0.0006931304931640625,5.886513677819384e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-4.789083862304682,-5.084552001953119,-4.2196502685546875,-9.966867065429682,-6.26024169921875,-2.518438720703119,-4.341597493489582,-5.482323201497394,-17.076635742187506,-21.757131958007818,-8.149652201334634,6.009878087579442,2,finbert_tone_article_sentiment_df,5,5,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0010960102081298828,7.423023761214965e-05,0.0006958484649658203,6.6195337383816e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-5.020113372802735,-5.412253570556641,-4.788785552978515,-10.209297180175781,-7.171121978759766,-2.3314491271972657,-4.376796722412109,-4.871024322509766,-16.728030395507812,-21.71326904296875,-8.262214126586915,5.916513725580048,3,finbert_tone_article_sentiment_df,5,5,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001132822036743164,0.00019594193293964049,0.0006628990173339844,6.318148126895752e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-5.023086547851557,-5.307447509765626,-5.091794433593753,-9.508779907226568,-7.557815551757824,-2.4708496093749943,-5.386663818359375,-4.459751586914064,-16.550250244140624,-21.4485870361328,-8.280502624511717,5.745957711944183,4,finbert_tone_article_sentiment_df,5,5,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012395143508911132,8.900337999309886e-05,0.0010393619537353515,0.00024670891002671766,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-5.293890380859375,-10.887153625488281,-27.237547302246092,-20.36700439453125,-17.252232360839844,-11.814041137695312,-11.81375732421875,-14.5758544921875,-19.976957702636717,-17.752777099609375,-15.697121582031249,5.854309527157299,1,finbert_tone_article_sentiment_df,5,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013093233108520507,0.00010484677879540174,0.0007604122161865235,7.969974714592356e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-5.675105794270843,-12.628504435221355,-26.443005371093744,-21.323822021484375,-17.315024820963533,-12.909683227539062,-12.495936075846362,-14.559984334309894,-20.786710611979156,-19.184215291341154,-16.33219919840495,5.594189703308993,2,finbert_tone_article_sentiment_df,5,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001084446907043457,0.00012033650803328788,0.0006981372833251953,6.691308214620641e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-5.55380859375,-12.51595458984375,-26.085888671875,-22.139358520507812,-18.455947875976562,-15.6016845703125,-12.453794860839844,-15.914414978027343,-20.516356658935546,-20.191439056396483,-16.942864837646486,5.5545232856687115,3,finbert_tone_article_sentiment_df,5,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012075662612915038,0.00021837196018747518,0.0007050275802612304,8.856115486702752e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-5.255273437499989,-12.443673706054682,-25.831558227539055,-22.327249145507807,-19.453427124023438,-15.945742797851551,-12.3432373046875,-15.263970947265625,-20.47074584960937,-20.53202819824218,-16.986690673828118,5.669428918746685,4,finbert_tone_article_sentiment_df,5,5,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012207508087158203,0.00013823375984173562,0.0007120132446289063,5.243964481159329e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-8.458738708496094,-6.79891357421875,-8.34891357421875,-2.303761291503906,-11.17816619873047,-4.080955505371094,-7.602745056152344,-4.034272766113281,-9.13421630859375,-10.492875671386718,-7.243355865478515,2.7810457083184086,1,finbert_tone_article_sentiment_df,5,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011468887329101562,8.548223440931954e-05,0.0006742238998413086,3.324848597848292e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-9.001769002278639,-7.910415649414057,-9.66433817545572,-1.8164825439453067,-11.261267089843756,-3.927013142903655,-7.73550516764322,-4.937396240234369,-9.012718709309905,-10.887168375651044,-7.615407409667968,2.942350867327398,4,finbert_tone_article_sentiment_df,5,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011564731597900391,0.00016219965517302065,0.0008266210556030273,0.00034572437587702005,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-9.106706237792968,-7.5033935546875,-8.453020477294922,-1.149017333984375,-11.733855438232421,-3.7765464782714844,-7.056005859375,-5.089022064208985,-9.998284912109375,-12.023859405517578,-7.588971176147462,3.290165671059231,3,finbert_tone_article_sentiment_df,5,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011769771575927735,0.00024214998450260448,0.0006567001342773438,6.394181827857687e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-8.406188964843755,-7.695451049804694,-8.628524780273432,-1.0974456787109375,-9.955575561523442,-3.5734405517578125,-6.628442382812489,-5.0373779296875,-10.146267700195306,-12.613308715820319,-7.37820233154297,3.231064873904377,2,finbert_tone_article_sentiment_df,5,5,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012087345123291016,0.00011085247670389442,0.0006958246231079102,5.682203040649071e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-3.146134948730469,-8.803785705566407,-3.781402587890625,-1.7501083374023438,-3.7612579345703123,-9.219627380371094,-6.995916748046875,-9.744033813476562,-11.67772979736328,-13.929261779785156,-7.280925903320312,3.8481062333327847,4,finbert_tone_article_sentiment_df,5,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0010885000228881836,8.849886018693056e-05,0.0006610631942749023,3.419691295970763e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-3.6316477457682255,-9.284018961588538,-3.7814025878906192,-0.866883341471356,-2.1564270019531193,-8.383047485351563,-6.580767822265619,-9.72516581217447,-12.905958048502594,-13.686595662434906,-7.1001914469401015,4.207170683414781,2,finbert_tone_article_sentiment_df,5,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011466264724731446,0.000222740636834634,0.0006820917129516602,5.142335035091049e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-4.055359649658203,-9.42101593017578,-4.0838157653808596,-0.9736930847167968,-2.2459922790527345,-7.935955047607422,-6.5817626953125,-9.25787582397461,-13.039377593994141,-14.30269775390625,-7.18975456237793,4.213616803463031,3,finbert_tone_article_sentiment_df,5,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001123809814453125,0.0001715769891475199,0.0006503820419311524,6.239578199727913e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-4.8842803955078065,-9.000705566406253,-4.2839038085937435,-1.148609008789066,-1.5768310546875,-6.157675170898443,-6.403982543945313,-8.835278320312488,-12.976809692382812,-14.820144653320307,-7.008822021484375,4.25223401668483,1,finbert_tone_article_sentiment_df,5,5,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011456727981567383,0.00011051682549016484,0.0006716251373291016,4.756292302261177e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-3.102496337890625,-5.930329895019531,-2.8461288452148437,-6.535176086425781,-1.368487548828125,-2.3228225708007812,-4.549723815917969,-9.000143432617188,-17.683465576171876,-16.35160675048828,-6.9690380859375,5.467898894674906,2,finbert_tone_article_sentiment_df,5,5,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0010762453079223634,7.587065470260138e-05,0.0006661653518676758,3.3251734163093604e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-2.3400014241536438,-5.918098958333331,-2.6251688639322937,-7.4873728434244695,-1.55660400390625,-3.278164672851568,-4.403071085611987,-8.78760375976562,-17.45404357910156,-17.579835001627593,-7.142996419270832,5.627614215328311,4,finbert_tone_article_sentiment_df,5,5,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
